,年度,会計名称,款,款名称,項,項名称,目,目名称,事業,事業名称,節,節名称,節細,節細名称,amount,COFOGLevel1,COFOGLevel1Ja,COFOGLevel1En,COFOGLevel2,COFOGLevel2Ja,COFOGLevel2En,COFOGLevel3,COFOGLevel3Ja,COFOGLevel3En
3729,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,13,幼稚園保健管理に要する経費,1,報酬,3,非常勤職員報酬,6912000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3730,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,13,幼稚園保健管理に要する経費,8,旅費,1,費用弁償,192000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3731,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,13,幼稚園保健管理に要する経費,10,需用費,1,消耗品費,384000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3732,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,13,幼稚園保健管理に要する経費,11,役務費,4,手数料,75000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3733,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,13,幼稚園保健管理に要する経費,13,使用料及び賃借料,2,賃借料,1069000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3734,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,13,幼稚園保健管理に要する経費,18,負担金補助及び交付金,1,負担金,234000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3735,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,14,幼児教育振興に要する経費,7,報償費,1,報償金,936000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3736,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,14,幼児教育振興に要する経費,10,需用費,1,消耗品費,3140000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3737,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,14,幼児教育振興に要する経費,10,需用費,4,印刷製本費,175000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3738,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,14,幼児教育振興に要する経費,11,役務費,6,保険料,180000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3739,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,14,幼児教育振興に要する経費,17,備品購入費,1,管理用備品,389000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3740,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,14,幼児教育振興に要する経費,18,負担金補助及び交付金,1,負担金,416000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3741,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,14,幼児教育振興に要する経費,19,扶助費,1,扶助費,102000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3742,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,15,施設管理に要する経費,10,需用費,1,消耗品費,39000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.2,初等教育(IS),Primary education (IS)
3743,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,15,施設管理に要する経費,10,需用費,6,修繕料,5480000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.2,初等教育(IS),Primary education (IS)
3744,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,15,施設管理に要する経費,11,役務費,4,手数料,16000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.2,初等教育(IS),Primary education (IS)
3745,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,15,施設管理に要する経費,12,委託料,1,施設管理委託料,12451000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.2,初等教育(IS),Primary education (IS)
3746,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,15,施設管理に要する経費,12,委託料,5,委託料,564000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.2,初等教育(IS),Primary education (IS)
3747,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,15,施設管理に要する経費,13,使用料及び賃借料,1,使用料,465000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.2,初等教育(IS),Primary education (IS)
3748,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,15,施設管理に要する経費,13,使用料及び賃借料,2,賃借料,201000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.2,初等教育(IS),Primary education (IS)
3749,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,16,幼稚園施設取得に要する経費,22,償還金利子及び割引料,1,償還金,24686000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3750,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,16,幼稚園施設取得に要する経費,22,償還金利子及び割引料,3,利子及び割引料,4343000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3751,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,17,備品整備に要する経費,10,需用費,6,修繕料,461000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.2,初等教育(IS),Primary education (IS)
3752,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,17,備品整備に要する経費,17,備品購入費,1,管理用備品,5800000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.2,初等教育(IS),Primary education (IS)
3753,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,18,情報機器整備に要する経費,10,需用費,6,修繕料,960000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.2,初等教育(IS),Primary education (IS)
3754,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,18,情報機器整備に要する経費,13,使用料及び賃借料,2,賃借料,1716000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.2,初等教育(IS),Primary education (IS)
3755,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,19,私立幼稚園利用給付に要する経費,12,委託料,3,電算処理委託料,0,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3756,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,19,私立幼稚園利用給付に要する経費,18,負担金補助及び交付金,2,補助金,6450000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3757,2021,一般会計,10,教育費,4,幼稚園費,1,幼稚園費,19,私立幼稚園利用給付に要する経費,19,扶助費,1,扶助費,401164000,9,教育,Education,9.1,初等・予備教育,Pre-primary and primary education,9.1.1,初等教育(IS),Pre-primary education (IS)
3758,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,5,職員給与関係経費,2,給料,2,一般職給,71233000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3759,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,5,職員給与関係経費,3,職員手当等,1,扶養手当,1291000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3760,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,5,職員給与関係経費,3,職員手当等,2,住居手当,1993000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3761,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,5,職員給与関係経費,3,職員手当等,3,通勤手当,2193000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3762,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,5,職員給与関係経費,3,職員手当等,5,時間外勤務手当,3468000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3763,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,5,職員給与関係経費,3,職員手当等,7,管理職手当,2520000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3764,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,5,職員給与関係経費,3,職員手当等,8,期末手当,17976000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3765,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,5,職員給与関係経費,3,職員手当等,9,勤勉手当,14483000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3766,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,5,職員給与関係経費,3,職員手当等,17,地域手当,12007000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3767,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,5,職員給与関係経費,4,共済費,2,共済組合負担金（一般職）,24607000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3768,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,6,会計年度任用職員に要する経費,1,報酬,4,会計年度任用職員報酬,34805000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3769,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,6,会計年度任用職員に要する経費,3,職員手当等,8,期末手当,1747000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3770,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,6,会計年度任用職員に要する経費,8,旅費,1,費用弁償,1531000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3771,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,1,報酬,3,非常勤職員報酬,384000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3772,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,7,報償費,1,報償金,252000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3773,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,8,旅費,1,費用弁償,96000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3774,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,8,旅費,2,普通旅費,78000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3775,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,10,需用費,1,消耗品費,184000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3776,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,10,需用費,3,食糧費,2000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3777,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,10,需用費,6,修繕料,0,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3778,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,11,役務費,4,手数料,46000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3779,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,11,役務費,6,保険料,272000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3780,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,12,委託料,1,施設管理委託料,55000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3781,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,13,使用料及び賃借料,2,賃借料,181000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3782,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,14,工事請負費,3,修繕工事,354000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3783,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,11,社会教育振興に要する経費,18,負担金補助及び交付金,1,負担金,295000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3784,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,12,地域改善対策に要する経費,10,需用費,1,消耗品費,11000,4,経済問題,Economic affairs,4.1,一般的な経済・商業・労働問題,"General economic, commercial and labour affairs",4.1.1,経済・商業・労働問題全般(CS),General economic and commercial affairs (CS)
3785,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,12,地域改善対策に要する経費,10,需用費,4,印刷製本費,31000,4,経済問題,Economic affairs,4.1,一般的な経済・商業・労働問題,"General economic, commercial and labour affairs",4.1.1,経済・商業・労働問題全般(CS),General economic and commercial affairs (CS)
3786,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,12,地域改善対策に要する経費,10,需用費,5,光熱水費,319000,4,経済問題,Economic affairs,4.1,一般的な経済・商業・労働問題,"General economic, commercial and labour affairs",4.1.1,経済・商業・労働問題全般(CS),General economic and commercial affairs (CS)
3787,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,12,地域改善対策に要する経費,10,需用費,6,修繕料,0,4,経済問題,Economic affairs,4.1,一般的な経済・商業・労働問題,"General economic, commercial and labour affairs",4.1.1,経済・商業・労働問題全般(CS),General economic and commercial affairs (CS)
3788,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,12,地域改善対策に要する経費,11,役務費,1,通信運搬費,49000,4,経済問題,Economic affairs,4.1,一般的な経済・商業・労働問題,"General economic, commercial and labour affairs",4.1.1,経済・商業・労働問題全般(CS),General economic and commercial affairs (CS)
3789,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,12,地域改善対策に要する経費,11,役務費,4,手数料,103000,4,経済問題,Economic affairs,4.1,一般的な経済・商業・労働問題,"General economic, commercial and labour affairs",4.1.1,経済・商業・労働問題全般(CS),General economic and commercial affairs (CS)
3790,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,12,地域改善対策に要する経費,12,委託料,1,施設管理委託料,1822000,4,経済問題,Economic affairs,4.1,一般的な経済・商業・労働問題,"General economic, commercial and labour affairs",4.1.1,経済・商業・労働問題全般(CS),General economic and commercial affairs (CS)
3791,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,12,地域改善対策に要する経費,13,使用料及び賃借料,2,賃借料,264000,4,経済問題,Economic affairs,4.1,一般的な経済・商業・労働問題,"General economic, commercial and labour affairs",4.1.1,経済・商業・労働問題全般(CS),General economic and commercial affairs (CS)
3792,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,12,地域改善対策に要する経費,14,工事請負費,3,修繕工事,465000,4,経済問題,Economic affairs,4.1,一般的な経済・商業・労働問題,"General economic, commercial and labour affairs",4.1.1,経済・商業・労働問題全般(CS),General economic and commercial affairs (CS)
3793,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,12,地域改善対策に要する経費,17,備品購入費,1,管理用備品,30000,4,経済問題,Economic affairs,4.1,一般的な経済・商業・労働問題,"General economic, commercial and labour affairs",4.1.1,経済・商業・労働問題全般(CS),General economic and commercial affairs (CS)
3794,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,13,家庭教育支援に要する経費,7,報償費,1,報償金,2690000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3795,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,13,家庭教育支援に要する経費,8,旅費,1,費用弁償,8000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3796,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,13,家庭教育支援に要する経費,8,旅費,2,普通旅費,11000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3797,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,13,家庭教育支援に要する経費,10,需用費,1,消耗品費,209000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3798,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,13,家庭教育支援に要する経費,10,需用費,3,食糧費,1000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3799,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,13,家庭教育支援に要する経費,11,役務費,1,通信運搬費,119000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3800,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,13,家庭教育支援に要する経費,11,役務費,4,手数料,92000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3801,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,13,家庭教育支援に要する経費,11,役務費,6,保険料,31000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3802,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,13,家庭教育支援に要する経費,13,使用料及び賃借料,1,使用料,59000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3803,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,13,家庭教育支援に要する経費,13,使用料及び賃借料,2,賃借料,100000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3804,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,14,生涯学習推進に要する経費,1,報酬,2,委員報酬,272000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3805,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,14,生涯学習推進に要する経費,7,報償費,1,報償金,260000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3806,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,14,生涯学習推進に要する経費,8,旅費,1,費用弁償,68000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3807,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,14,生涯学習推進に要する経費,10,需用費,1,消耗品費,15000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3808,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,14,生涯学習推進に要する経費,10,需用費,3,食糧費,5000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3809,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,14,生涯学習推進に要する経費,10,需用費,4,印刷製本費,100000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3810,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,14,生涯学習推進に要する経費,11,役務費,1,通信運搬費,10000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3811,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,14,生涯学習推進に要する経費,11,役務費,4,手数料,104000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3812,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,14,生涯学習推進に要する経費,11,役務費,6,保険料,3000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3813,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,14,生涯学習推進に要する経費,12,委託料,5,委託料,500000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3814,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,14,生涯学習推進に要する経費,13,使用料及び賃借料,1,使用料,14000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3815,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,15,生涯学習施設管理に要する経費,10,需用費,1,消耗品費,18000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3816,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,15,生涯学習施設管理に要する経費,10,需用費,2,燃料費,60000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3817,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,15,生涯学習施設管理に要する経費,10,需用費,3,食糧費,5000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3818,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,15,生涯学習施設管理に要する経費,10,需用費,5,光熱水費,23000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3819,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,15,生涯学習施設管理に要する経費,10,需用費,6,修繕料,90000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3820,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,15,生涯学習施設管理に要する経費,11,役務費,1,通信運搬費,179000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3821,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,15,生涯学習施設管理に要する経費,11,役務費,4,手数料,348000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3822,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,15,生涯学習施設管理に要する経費,12,委託料,1,施設管理委託料,4626000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3823,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,15,生涯学習施設管理に要する経費,12,委託料,8,指定管理委託料,21420000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3824,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,15,生涯学習施設管理に要する経費,14,工事請負費,3,修繕工事,2685000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3825,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,16,科学教育推進に要する経費,7,報償費,1,報償金,88000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3826,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,16,科学教育推進に要する経費,10,需用費,1,消耗品費,1062000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3827,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,16,科学教育推進に要する経費,10,需用費,4,印刷製本費,892000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3828,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,16,科学教育推進に要する経費,11,役務費,6,保険料,343000,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3829,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,16,科学教育推進に要する経費,12,委託料,5,委託料,0,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
3830,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,16,科学教育推進に要する経費,13,使用料及び賃借料,1,使用料,0,9,教育,Education,9.5,レベル別に定義できない教育,Education not definable by level,9.5.0,レベル別に定義できない教育(IS),Education not definable by level (IS)
